id,VehicleId,MaintenanceTypeId,Date,Odometer,FillUpMileage,FillUpGallons,FillUpCostPerGallon,Latitude,Longitude
237,1,1,"2010-11-25 09:37:45",NULL,"150.400","5.327","2.799","0.000000000000000","0.000000000000000"
239,1,1,"2010-12-01 17:51:20",NULL,"263.900","10.715","2.849","0.000000000000000","0.000000000000000"
240,1,1,"2010-12-07 17:25:57",NULL,"229.300","8.587","2.959","0.000000000000000","0.000000000000000"
241,1,1,"2010-12-12 13:45:20",NULL,"190.200","6.699","2.789","0.000000000000000","0.000000000000000"
242,1,1,"2010-12-21 17:25:39",NULL,"259.900","9.394","3.079","0.000000000000000","0.000000000000000"
243,1,1,"2011-01-11 07:10:09",NULL,"272.200","9.762","3.099","0.000000000000000","0.000000000000000"
244,1,1,"2011-01-17 20:41:21",NULL,"264.700","9.539","3.159","0.000000000000000","0.000000000000000"
245,1,1,"2010-12-27 00:00:00",NULL,"224.200","9.715","2.989","0.000000000000000","0.000000000000000"
246,1,1,"2010-12-28 00:00:00",NULL,"220.500","7.898","3.099","0.000000000000000","0.000000000000000"
247,1,1,"2011-01-24 17:12:20",NULL,"232.200","8.542","2.999","0.000000000000000","0.000000000000000"
248,1,1,"2011-01-30 16:34:25",NULL,"260.700","9.340","3.139","0.000000000000000","0.000000000000000"
249,1,1,"2011-02-09 21:47:42",NULL,"327.400","11.685","2.979","0.000000000000000","0.000000000000000"
250,1,1,"2011-02-16 18:48:56",NULL,"287.200","9.845","3.189","0.000000000000000","0.000000000000000"
251,1,1,"2011-02-23 17:57:39",NULL,"260.700","8.960","3.329","0.000000000000000","0.000000000000000"
252,1,1,"2011-03-01 19:16:42",NULL,"258.300","8.942","3.389","0.000000000000000","0.000000000000000"
253,1,1,"2011-03-08 17:46:19",NULL,"296.600","10.215","3.429","0.000000000000000","0.000000000000000"
254,1,1,"2011-03-11 19:14:25",NULL,"169.600","5.849","3.649","0.000000000000000","0.000000000000000"
255,1,1,"2011-03-13 19:39:34",NULL,"131.700","4.462","3.639","0.000000000000000","0.000000000000000"
257,1,1,"2011-03-16 17:46:53",NULL,"284.000","9.153","3.449","0.000000000000000","0.000000000000000"
258,1,1,"2011-03-23 17:18:50",NULL,"283.000","9.494","3.499","0.000000000000000","0.000000000000000"
259,1,1,"2011-03-28 17:32:08",NULL,"262.200","8.888","3.549","0.000000000000000","0.000000000000000"
260,1,1,"2011-04-05 18:17:31",NULL,"320.600","10.534","3.839","0.000000000000000","0.000000000000000"
261,1,1,"2011-04-11 21:56:24",NULL,"264.300","9.068","3.799","0.000000000000000","0.000000000000000"
262,1,1,"2011-04-18 22:42:14",NULL,"314.600","10.621","3.939","0.000000000000000","0.000000000000000"
263,1,1,"2011-04-23 09:52:19",NULL,"193.600","6.803","3.899","0.000000000000000","0.000000000000000"
264,1,1,"2011-04-24 18:47:38",NULL,"131.900","3.935","3.989","0.000000000000000","0.000000000000000"
265,1,1,"2011-04-28 18:05:28",NULL,"310.200","9.955","4.059","0.000000000000000","0.000000000000000"
266,1,1,"2011-05-04 17:50:42",NULL,"279.200","9.463","4.259","0.000000000000000","0.000000000000000"
267,1,1,"2011-05-07 10:03:52",NULL,"256.700","8.319","4.259","0.000000000000000","0.000000000000000"
268,1,1,"2011-05-11 22:56:34",NULL,"307.500","10.338","4.199","0.000000000000000","0.000000000000000"
269,1,1,"2011-05-18 18:57:10",NULL,"336.600","11.239","3.999","0.000000000000000","0.000000000000000"
270,1,1,"2011-05-21 15:23:59",NULL,"243.100","7.787","3.829","0.000000000000000","0.000000000000000"
271,1,1,"2011-05-24 13:02:36",NULL,"275.600","9.009","3.799","0.000000000000000","0.000000000000000"
272,1,1,"2011-05-29 19:36:32",NULL,"295.400","10.542","3.939","0.000000000000000","0.000000000000000"
273,1,1,"2011-06-04 11:30:29",NULL,"279.100","8.997","4.069","0.000000000000000","0.000000000000000"
274,1,1,"2011-06-05 10:56:21",NULL,"243.900","8.409","3.699","0.000000000000000","0.000000000000000"
275,1,1,"2011-06-06 21:46:56",NULL,"319.300","10.948","3.899","0.000000000000000","0.000000000000000"
276,1,1,"2011-06-11 11:07:00",NULL,"262.600","9.200","3.669","0.000000000000000","0.000000000000000"
277,1,1,"2011-06-20 22:06:19",NULL,"344.600","11.970","3.379","0.000000000000000","0.000000000000000"
278,1,1,"2011-06-26 19:03:43",NULL,"282.600","9.321","3.319","0.000000000000000","0.000000000000000"
280,1,1,"2011-07-05 18:10:06",NULL,"286.800","9.761","3.579","39.862567901600000","-85.972114563000000"
281,1,1,"2011-07-07 20:49:24",NULL,"278.100","9.663","3.739","41.336143493700000","-85.165161132800000"
282,1,1,"2011-07-12 14:46:07",NULL,"325.500","10.772","3.599","39.862571716300000","-85.971435546900000"
283,1,1,"2011-07-13 20:06:31",NULL,"169.500","5.955","3.799","41.188098907500000","-85.141799926800000"
284,1,1,"2011-07-18 21:29:45",NULL,"332.000","11.316","3.519","39.927627563500000","-86.025100708000000"
285,1,1,"2011-07-23 19:44:07",NULL,"271.600","9.400","3.789","39.858551025400000","-85.965881347700000"
286,1,1,"2011-07-29 22:36:19",NULL,"298.400","10.761","3.759","39.862216949500000","-85.972206115700000"
287,1,1,"2011-08-02 21:38:23",NULL,"208.600","7.488","3.639","39.862747192400000","-85.970909118700000"
288,1,1,"2011-08-05 18:14:50",NULL,"169.200","5.744","3.639","39.871978759800000","-85.957717895500000"
289,1,1,"2011-08-07 18:17:45",NULL,"135.100","4.282","3.699","39.973423004200000","-86.094284057600000"
290,1,1,"2011-08-10 21:46:58",NULL,"304.500","10.423","3.499","39.862331390400000","-85.973037719700000"
291,1,1,"2011-08-16 21:26:42",NULL,"331.900","11.465","3.449","39.862342834500000","-85.973068237300000"
295,1,1,"2011-08-22 21:48:07",NULL,"281.400","9.931","3.429","39.862331390400000","-85.973060607900000"
296,1,1,"2011-08-27 21:26:26",NULL,"294.300","10.434","3.789","39.862573988900000","-85.971792158900000"
297,1,1,"2011-09-03 21:18:44",NULL,"318.100","11.057","3.669","39.858514401200000","-85.965766199000000"
298,1,1,"2011-09-11 17:56:16",NULL,"310.000","10.838","3.579","39.858545288500000","-85.965970382200000"
299,1,1,"2011-09-19 21:23:14",NULL,"299.700","9.952","3.449","39.858753578800000","-85.965807438000000"
300,1,1,"2011-09-26 17:53:59",NULL,"330.700","11.277","3.279","39.862624760800000","-85.971973249800000"
301,1,1,"2011-10-01 09:42:18",NULL,"212.000","7.332","3.169","39.902954630000000","-85.927617430000000"
302,1,1,"2011-10-02 18:29:50",NULL,"127.800","4.551","3.199","39.599592080000000","-84.201068870000000"
303,1,1,"2011-10-05 21:25:05",NULL,"301.000","9.918","3.079","39.846263906100000","-85.975694531700000"
304,1,1,"2011-10-12 21:37:19",NULL,"288.400","9.748","3.229","39.862508494296600","-85.971930622645200"
305,1,1,"2011-10-17 21:51:57",NULL,"286.600","9.716","3.439","39.862457437700600","-85.972498510094800"
306,1,1,"2011-10-24 21:37:11",NULL,"301.400","10.666","3.259","39.862521703901300","-85.972121575597000"
307,1,1,"2011-11-01 18:38:38",NULL,"243.500","9.167","3.389","39.865629239492600","-85.993737312082700"
308,1,1,"2011-11-07 21:30:21",NULL,"305.600","10.532","3.239","39.861925710029800","-85.972024211740100"
309,1,1,"2011-11-14 21:48:48",NULL,"311.400","10.632","3.349","39.847432193115700","-85.972114896165600"
310,1,1,"2011-11-19 20:12:54",NULL,"316.000","10.742","3.199","39.854873553886900","-86.004933491429300"
311,1,1,"2011-11-29 20:08:17",NULL,"262.200","9.544","3.359","39.844994206425000","-85.969109619792100"
312,1,1,"2011-12-05 17:48:30",NULL,"322.200","11.434","3.169","39.855022458396700","-86.005059890529100"
313,1,1,"2011-12-11 14:53:11",NULL,"270.900","9.680","3.279","39.855496916205000","-86.005178854342300"
314,1,1,"2011-12-19 17:56:47",NULL,"310.300","11.032","3.069","39.854601016305300","-86.005142368456300"
315,1,1,"2011-12-26 22:01:27",NULL,"217.400","7.162","3.329","39.854875230267500","-86.005119234403600"
316,1,1,"2011-12-28 14:38:53",NULL,"261.000","10.019","3.199","37.764334827696700","-87.106750169850000"
317,1,1,"2011-12-29 19:27:59",NULL,"308.300","9.792","3.499","39.854669939824500","-86.005911624571100"
318,1,1,"2012-01-05 20:08:32",NULL,"275.200","10.464","3.569","39.863054539988800","-85.971286710645000"
319,1,1,"2012-01-12 18:22:12",NULL,"271.300","9.600","3.689","39.854735161962200","-85.995567974083200"
320,1,1,"2012-01-18 21:28:50",NULL,"238.300","8.725","3.289","39.862232320047800","-85.972482450386500"
321,1,1,"2012-01-25 21:30:22",NULL,"275.500","10.016","3.099","39.881093823650100","-85.993115530360600"
322,1,1,"2012-02-01 21:31:49",NULL,"285.900","9.802","3.339","39.862240534312900","-85.971971070474000"
323,1,1,"2012-02-07 19:25:32",NULL,"244.700","8.721","3.369","39.862713944204000","-85.972077772101400"
324,1,1,"2012-02-11 09:08:33",NULL,"164.800","5.777","3.339","39.896298302374700","-85.918576335614500"
325,1,1,"2012-02-11 19:04:42",NULL,"149.700","5.818","3.469","41.350331448930100","-85.139283731488800"
326,1,1,"2012-02-13 21:20:44",NULL,"271.400","9.958","3.249","39.862047624811400","-85.972376000216200"
327,1,1,"2012-02-20 20:55:18",NULL,"281.200","9.866","3.459","39.848613652015900","-85.971819336301100"
328,1,1,"2012-02-26 16:40:59",NULL,"288.200","10.020","3.639","39.854961654722300","-86.008262671900700"
329,1,1,"2012-03-04 14:30:42",NULL,"292.700","10.177","3.829","39.854141383161200","-86.005942239487700"
330,1,1,"2012-03-10 17:11:38",NULL,"300.800","10.456","3.989","39.857937471533200","-85.938938795189100"
331,1,1,"2012-03-15 18:33:23",NULL,"246.400","7.985","3.789","39.869629562015600","-86.001971390563300"
332,1,1,"2012-03-21 21:23:04",NULL,"253.900","8.606","3.969","39.862798420864900","-85.970912468366600"
333,1,1,"2012-03-25 15:53:03",NULL,"243.400","8.097","3.999","41.344112428199500","-85.141242383207200"
334,1,1,"2012-03-28 21:23:46",NULL,"297.200","9.659","4.139","39.881830936327500","-85.989192429633400"
335,1,1,"2012-04-05 18:30:01",NULL,"295.200","9.691","3.899","39.872594462297400","-86.010750148997000"
336,1,1,"2012-04-08 17:53:17",NULL,"195.000","6.632","3.969","41.350252878763800","-85.096888149061400"
337,1,1,"2012-04-12 17:45:08",NULL,"301.800","9.929","3.749","39.862239385967900","-86.001979977918200"
338,1,1,"2012-04-18 21:26:11",NULL,"298.400","10.178","3.859","39.879464462551500","-85.989256731063300"
339,1,1,"2012-04-25 17:22:14",NULL,"289.100","9.672","3.679","39.863588214151200","-85.999521976215200"
340,1,1,"2012-05-01 20:44:50",NULL,"304.600","9.330","3.669","39.862541883780500","-85.972077827051200"
341,1,1,"2012-05-07 17:43:46",NULL,"250.900","8.314","3.729","39.861295939361100","-86.019252708412900"
342,1,1,"2012-05-11 21:47:17",NULL,"254.500","8.827","3.649","39.862525183744600","-85.972170811226600"
343,1,1,"2012-05-13 17:17:19",NULL,"156.600","5.054","3.669","41.345669004796800","-85.145129811969400"
344,1,1,"2012-05-16 21:29:29",NULL,"283.000","9.528","3.799","39.862355911210100","-85.972058745181200"
345,1,1,"2012-05-27 19:09:21",NULL,"250.800","8.169","3.799","41.354682102406300","-85.141159481650500"
346,1,1,"2012-05-30 21:42:57",NULL,"289.200","9.463","3.569","39.845968900000000","-85.968844830000000"
347,1,1,"2012-06-05 20:31:00",NULL,"268.300","9.058","3.449","39.862416093274800","-85.972032006910000"
348,1,1,"2012-06-10 19:23:28",NULL,"283.300","9.713","3.579","39.862276325039400","-85.972046591421600"
349,1,1,"2012-06-15 20:38:46",NULL,"287.900","9.836","3.679","39.893157495380700","-86.043061255453300"
350,1,1,"2012-06-17 18:02:33",NULL,"158.300","5.281","3.769","41.338651799635300","-85.134751126249400"
351,1,1,"2012-06-21 16:56:09",NULL,"318.500","10.641","3.439","39.854958043470800","-86.005094926884400"
352,1,1,"2012-06-27 21:43:58",NULL,"299.700","10.602","3.259","39.856485860183200","-85.971902608682300"
353,1,1,"2012-07-05 21:44:23",NULL,"309.700","10.717","3.599","39.846815736385600","-85.969987242707100"
354,1,1,"2012-07-11 21:43:41",NULL,"281.300","9.887","3.389","39.862254909276800","-85.972129320805900"
355,1,1,"2012-07-18 21:28:38",NULL,"291.700","10.076","3.479","39.848500914992700","-85.972747203656400"
356,1,1,"2012-07-23 21:43:46",NULL,"290.800","9.854","3.369","39.861514187391300","-85.971671454347800"
357,1,1,"2012-07-30 21:25:27",NULL,"299.900","10.210","3.369","39.854952469505200","-86.005041701799300"
358,1,1,"2012-08-05 17:22:27",NULL,"296.300","10.486","3.899","39.862130940928900","-85.972277093758800"
359,1,1,"2012-08-11 10:05:41",NULL,"253.000","8.642","3.749","39.862225363068200","-85.972231160929400"
360,1,1,"2012-08-12 18:33:10",NULL,"177.200","6.200","3.949","41.338545349465100","-85.135034099300500"
361,1,1,"2012-08-16 16:55:24",NULL,"304.300","9.825","3.669","39.854992157816800","-86.005095765074700"
362,1,1,"2012-08-21 18:26:31",NULL,"280.700","9.515","3.559","39.854959350062700","-86.005370436714800"
363,1,1,"2012-08-27 21:26:58",NULL,"291.000","9.810","3.759","39.855030505023800","-86.005078414535100"
364,1,1,"2012-09-03 14:26:59",NULL,"286.500","9.278","3.889","39.862305051724600","-85.961697857102600"
365,1,1,"2012-09-08 10:03:44",NULL,"224.600","7.501","3.799","39.898343116627100","-85.929535019927400"
366,1,1,"2012-09-10 21:34:30",NULL,"330.900","10.547","3.859","39.856469270668200","-85.936839362647400"
367,1,1,"2012-09-17 19:54:19",NULL,"314.700","10.326","3.859","39.855223716504800","-86.005085079595300"
368,1,1,"2012-09-24 21:27:42",NULL,"336.600","10.913","3.899","39.856141299687400","-86.005621016523900"
369,1,1,"2012-09-29 10:11:29",NULL,"214.100","7.318","3.739","39.862619621628300","-85.971771281880100"
370,1,1,"2012-09-30 13:51:49",NULL,"276.700","8.955","3.699","37.775924090311000","-87.165328837618700"
371,1,1,"2012-10-01 17:13:09",NULL,"273.500","8.541","2.669","39.855505004562300","-86.005020663222300"
372,1,1,"2012-10-06 10:01:51",NULL,"211.200","7.117","3.899","39.862215011417700","-85.972135942509400"
373,1,1,"2012-10-07 19:03:58",NULL,"143.200","4.793","3.789","41.338552714014300","-85.135042645197100"
374,1,1,"2012-10-10 21:34:58",NULL,"303.500","10.184","3.739","39.862736356350600","-85.971591337458900"
375,1,1,"2012-10-15 21:24:47",NULL,"254.600","8.469","3.539","39.854914038947900","-86.005348853159800"
376,1,1,"2012-10-21 19:51:58",NULL,"278.100","9.374","3.339","39.855819481513200","-86.007401499365400"
377,1,1,"2012-10-27 18:57:21",NULL,"352.200","11.945","3.459","39.862333034611800","-85.972337527240600"
378,1,1,"2012-11-02 22:28:57",NULL,"279.100","9.542","3.259","39.846209590000000","-85.968335680000000"
379,1,1,"2012-11-04 15:32:51",NULL,"188.100","6.813","3.269","41.133799480000000","-85.128149840000000"
380,1,1,"2012-11-07 21:00:10",NULL,"296.800","9.637","3.499","39.856224783152700","-86.005697682045100"
381,1,1,"2012-11-09 15:12:23",NULL,"225.100","7.488","3.499","40.940395519175500","-87.214856101281200"
382,1,1,"2012-11-11 18:14:34",NULL,"296.100","10.315","3.359","39.862250885963300","-85.972034605300000"
383,1,1,"2012-11-16 22:45:50",NULL,"297.400","10.278","3.399","39.862733656005700","-85.971527540296600"
384,1,1,"2012-11-26 21:28:48",NULL,"312.800","10.363","3.479","39.855157365128300","-86.004967438137200"
385,1,1,"2012-12-02 20:10:19",NULL,"291.300","9.586","3.299","39.862351343072800","-85.972103085448900"
386,1,1,"2012-12-06 21:43:04",NULL,"312.200","10.220","3.499","39.855676630181900","-86.006014590842800"
387,1,1,"2012-12-12 20:52:58",NULL,"319.700","11.132","3.229","39.855786941099600","-86.006081852314900"
388,1,1,"2012-12-17 21:34:46",NULL,"235.500","8.332","3.049","39.855965330419100","-86.005836975491400"
389,1,1,"2012-12-28 20:52:38",NULL,"268.200","9.318","3.339","39.856131815294100","-86.006070668853900"
390,1,1,"2013-01-05 21:41:26",NULL,"286.300","10.220","3.129","39.855938447383300","-86.006098136004800"
391,1,1,"2013-01-14 17:26:07",NULL,"326.800","11.446","3.189","39.854817719084600","-86.006098718557100"
392,1,1,"2013-01-19 21:57:25",NULL,"305.600","10.557","3.349","39.856004152692100","-86.006229587666300"
393,1,1,"2013-01-24 18:33:49",NULL,"238.100","8.601","3.349","39.856238382585600","-86.005767694424500"
394,1,1,"2013-01-30 20:58:32",NULL,"311.600","10.884","2.559","39.865001752113700","-85.995192231091500"
395,1,1,"2013-02-06 21:01:32",NULL,"265.000","9.061","3.589","39.855983312856900","-86.005846104138400"
396,1,1,"2013-02-10 20:53:01",NULL,"182.500","6.221","3.799","39.856249396036900","-86.006170919288900"
397,1,1,"2013-02-14 19:13:07",NULL,"235.100","7.845","3.569","39.855184151589900","-86.005369191165800"
398,1,1,"2013-02-20 20:58:03",NULL,"290.700","10.337","3.789","39.855876271004600","-86.006847844220800"
399,1,1,"2013-02-26 18:45:40",NULL,"255.700","8.607","3.879","39.855233556628100","-86.005042120894400"
400,1,1,"2013-03-01 22:34:30",NULL,"171.300","5.926","3.749","39.862542220133300","-85.971697706886500"
401,1,1,"2013-03-03 15:26:24",NULL,"131.300","5.030","3.829","41.338522275259900","-85.134699733331900"
402,1,1,"2013-03-06 20:55:31",NULL,"326.700","11.006","3.629","39.855023841410700","-86.004798375150200"
403,1,1,"2013-03-11 21:29:11",NULL,"263.900","9.105","3.529","39.855844023757200","-86.005792315391500"
404,1,1,"2013-03-16 12:31:33",NULL,"287.300","9.434","3.699","39.855455782667300","-86.006025821818000"
405,1,1,"2013-03-21 19:35:03",NULL,"315.700","11.249","3.849","39.855246069388500","-86.005836915357100"
406,1,1,"2013-03-27 13:51:19",NULL,"283.500","9.361","3.699","39.892939128950100","-86.046526758080400"
407,1,1,"2013-03-29 22:28:29",NULL,"217.100","7.051","3.429","39.862308574347100","-85.972559028751900"
408,1,1,"2013-03-31 16:48:01",NULL,"131.300","4.248","3.699","41.347087752534700","-85.146315375646000"
409,1,1,"2013-04-03 21:21:41",NULL,"327.000","10.900","3.679","39.855709522779200","-86.007331709944500"
410,1,1,"2013-04-09 17:21:56",NULL,"265.400","8.834","3.399","39.862547501702300","-85.971698917660700"
411,1,1,"2013-04-13 21:30:52",NULL,"274.200","9.334","3.279","39.855111390389400","-86.005412433376500"
412,1,1,"2013-04-17 12:51:25",NULL,"124.900","4.314","3.489","39.855752322415000","-86.005711410670000"
413,1,1,"2013-04-18 14:45:18",NULL,"285.100","9.431","327.900","37.780297868920300","-87.081398265517400"
414,1,1,"2013-04-19 23:11:34",NULL,"314.200","9.722","3.429","39.855004919463800","-86.005032620381800"
415,1,1,"2013-04-25 17:17:47",NULL,"272.800","9.051","3.529","39.855713831265000","-86.005852804348700"
416,1,1,"2013-05-01 20:57:20",NULL,"290.300","9.626","3.859","39.855714530253700","-86.005862717059000"
417,1,1,"2013-05-06 21:21:16",NULL,"253.200","8.285","3.679","39.855264713956200","-86.005828336029000"
418,1,1,"2013-05-12 19:46:07",NULL,"266.800","8.512","3.779","39.855357548445700","-86.006112199279100"
419,1,1,"2013-05-18 10:28:05",NULL,"178.900","6.433","3.899","39.862471518315400","-85.971898469541300"
420,1,1,"2013-05-19 17:02:25",NULL,"164.900","5.221","3.889","41.344000639074700","-85.141718126448200"
421,1,1,"2013-05-22 20:54:29",NULL,"324.000","10.313","3.759","39.855468018093400","-86.005857786104300"
422,1,1,"2013-05-29 22:37:23",NULL,"303.700","9.937","3.899","39.862236469089900","-85.972199058240200"
423,1,1,"2013-06-10 21:45:42",NULL,"233.200","7.298","4.069","39.855455468237200","-86.005141431681200"
424,1,1,"2013-06-15 21:41:16",NULL,"321.500","10.367","3.799","39.854420517162400","-86.006304738374500"
425,1,1,"2013-06-21 22:31:53",NULL,"293.900","9.871","3.549","39.862711558629100","-85.971407137165400"
426,1,1,"2013-06-27 18:05:34",NULL,"276.600","8.627","3.339","39.855101751200700","-86.005094759246300"
427,1,1,"2013-07-01 20:38:55",NULL,"285.900","10.015","3.199","39.855921023445300","-86.005120274215800"
428,1,1,"2013-07-08 21:28:15",NULL,"296.800","9.386","3.399","39.855028744824100","-86.005280250763500"
429,1,1,"2013-07-15 21:24:20",NULL,"327.900","10.722","3.699","39.855009668640300","-86.005688854935500"
430,1,1,"2013-07-20 21:46:06",NULL,"297.500","10.469","3.699","39.855322889809700","-86.005337961334400"
431,1,1,"2013-07-26 19:10:16",NULL,"286.900","9.449","3.499","39.855122173094900","-86.005636559593300"
432,1,1,"2013-07-31 22:31:08",NULL,"313.500","11.024","3.669","39.862536310330300","-85.972111902438800"
433,1,1,"2013-08-05 21:28:42",NULL,"275.200","8.968","3.559","39.855406042554600","-86.005121161659800"
434,1,1,"2013-08-11 21:59:49",NULL,"275.500","9.226","3.339","39.858122320583400","-85.965841842565200"
435,1,1,"2013-08-15 22:41:53",NULL,"299.200","9.585","3.549","39.861945156045100","-85.971793877040900"
436,1,1,"2013-08-21 20:56:16",NULL,"288.200","9.331","3.329","39.855671675672700","-86.005256321990100"
437,1,1,"2013-08-26 20:38:47",NULL,"300.700","10.002","3.529","39.854785240184500","-86.005995257018800"
438,1,1,"2013-08-31 15:36:55",NULL,"329.300","11.019","3.559","39.862171657246400","-85.972135960821100"
439,1,1,"2013-09-05 18:13:13",NULL,"278.800","9.579","3.439","39.856129028626300","-86.005209491412500"
440,1,1,"2013-09-09 21:27:48",NULL,"222.000","7.445","3.359","39.855232178805300","-86.005479917203300"
441,1,1,"2013-09-14 13:48:46",NULL,"311.600","10.532","3.339","39.862223441913500","-85.972200050407500"
442,1,1,"2013-09-19 18:33:35",NULL,"300.500","9.866","3.579","39.854989768974300","-86.005205232730100"
443,1,1,"2013-10-02 18:03:41",NULL,"251.900","8.577","3.199","39.854982602447100","-86.005518380632600"
444,1,1,"2013-10-05 09:43:00",NULL,"177.500","5.763","3.159","39.861896643469000","-85.972946556839000"
445,1,1,"2013-10-06 16:32:07",NULL,"133.300","4.633","3.289","41.338467892586800","-85.134934999767600"
446,1,1,"2013-10-09 21:02:34",NULL,"345.600","11.025","3.449","39.854981009885500","-86.005452750330800"
447,1,1,"2013-10-14 21:45:08",NULL,"288.800","9.545","3.299","39.855878450174400","-86.005286005693500"
448,1,1,"2013-10-19 14:05:42",NULL,"315.200","10.496","3.339","39.862212622575300","-85.972377425139700"
449,1,1,"2013-10-23 21:44:08",NULL,"228.800","7.448","3.229","39.855797245709600","-86.005135132581800"
450,1,1,"2013-10-28 21:34:14",NULL,"265.800","8.679","3.089","39.855011855289200","-86.005173800593200"
451,1,1,"2013-11-02 21:34:53",NULL,"329.400","10.577","3.219","39.855670562111700","-86.006339028458900"
452,1,1,"2013-11-07 22:43:54",NULL,"309.200","10.421","3.059","39.855008418708900","-86.005401788359500"
453,1,1,"2013-11-13 21:38:03",NULL,"313.900","10.176","3.299","39.855589920400500","-86.005324899984000"
454,1,1,"2013-11-20 22:30:52",NULL,"307.200","9.935","3.159","39.855042449235800","-86.004955535834700"
455,1,1,"2013-11-25 21:33:42",NULL,"284.000","9.712","3.239","39.856372157340000","-86.006037337244900"
456,1,1,"2013-12-03 18:24:21",NULL,"262.300","9.135","3.049","39.855771106723400","-86.006176508783900"
457,1,1,"2013-12-06 16:32:23",NULL,"198.400","6.924","3.339","39.811004849179700","-85.943697913234200"
458,1,1,"2013-12-11 21:41:57",NULL,"272.600","9.611","3.199","39.855802263474700","-86.005493958866200"
459,1,1,"2013-12-16 21:44:35",NULL,"243.200","8.431","3.099","39.854995046730000","-86.006116559598200"
460,1,1,"2013-12-21 10:50:54",NULL,"293.100","9.939","3.279","39.855895771251700","-86.005454236528600"
461,1,1,"2013-12-22 12:15:57",NULL,"253.000","8.280","3.299","37.753504916005800","-87.111760945656400"
462,1,1,"2013-12-23 13:25:25",NULL,"171.900","5.835","3.279","38.212592449732600","-86.173233235359100"
463,1,1,"2013-12-31 13:07:27",NULL,"286.800","9.975","3.379","39.855078678402600","-86.005381208008800"

